id,centerX,centerY,weatherID,soilDepth,soilThetaS,soilThetaR,soilVanGenuchtenAlpha,soilVanGenuchtenN
53845,117350,211650,N212.0 E116.0,96,0.602803682287534,0.0640471729202545,6306427.880183401,1.3492005743241564
53844,117350,211750,N212.0 E116.0,96,0.5801165233909461,0.060691535494697746,6048845.704231931,1.3541266013350732
54195,117450,211750,N212.0 E116.0,78,0.5951362113253429,0.05960650160275876,6565826.830944837,1.3594232540036355
54546,117550,211750,N212.0 E116.0,78,0.6022289476842962,0.06558314315640391,6205240.306655328,1.3508024109989158
54545,117550,211850,N212.0 E116.0,78,0.5903820802173722,0.06111710160928235,6394252.749337609,1.3557348215196696
54194,117450,211850,N212.0 E116.0,78,0.5874692151943843,0.05908830619902691,6386667.405701091,1.361024648927555
53843,117350,211850,N212.0 E116.0,78,0.5891976388983237,0.061308452616740235,6043632.498038376,1.3546072849096382
53842,117350,211950,N212.0 E116.0,78,0.5923916558520154,0.061572160700168924,6370391.833299873,1.3574499111336042
53841,117350,212050,N212.0 E116.0,78,0.5843264597157637,0.06008093775166435,6109903.679872676,1.3527823249116933
54192,117450,212050,N212.0 E116.0,78,0.5839069786553203,0.06173596820698528,6148940.026294675,1.353597800586469
54193,117450,211950,N212.0 E116.0,78,0.5850989104559023,0.060503361092951985,6335455.708804138,1.357747346188269
54544,117550,211950,N212.0 E116.0,78,0.5838859354456265,0.05991728597471856,6294918.1273131715,1.3576208472761337
54543,117550,212050,N212.0 E116.0,78,0.5786514075902792,0.05710700472307382,6445150.9776069485,1.3637384555788128
54894,117650,212050,N212.0 E116.0,78,0.5947037180169268,0.06193446380814584,6209855.181692324,1.355178848509389
54895,117650,211950,N212.0 E116.0,78,0.5882265965621442,0.059291571617508546,6537468.580818573,1.3624389069775715
54896,117650,211850,N212.0 E116.0,78,0.590960397361181,0.06258559408876249,6219960.999231326,1.3537914519890761
55247,117750,211850,N212.0 E116.0,78,0.5856558572914862,0.0601111298912547,6328171.89731368,1.357650691627438
55246,117750,211950,N212.0 E116.0,78,0.5793003309995699,0.05795956178245925,6503214.239886579,1.3649182539337723
55245,117750,212050,N212.0 E116.0,78,0.59397991369359,0.06274167254555209,6363353.6878391905,1.3551867955770232
55244,117750,212150,N212.0 E116.0,78,0.5978781696504508,0.06497438131676368,6466858.998566748,1.3529879300718841
54893,117650,212150,N212.0 E116.0,78,0.588990611430162,0.06206451646852283,6212937.539418524,1.3552876072816378
54892,117650,212250,N212.0 E116.0,78,0.5961118029096191,0.06322368618865043,6229554.106188868,1.3543264944838682
55243,117750,212250,N212.0 E116.0,96,0.588269180825187,0.06309477972940333,6300228.727715379,1.3514592139464265
55242,117750,212350,N212.0 E116.0,96,0.5855914062509936,0.062325748896303886,6010642.187596378,1.3516133118731255
55241,117750,212450,N212.0 E116.0,78,0.5870404609311848,0.06043985280065009,6211202.369882148,1.357084139733331
55240,117750,212550,N212.0 E116.0,96,0.5889431240114692,0.06520692265379087,5963674.752002679,1.3457436931785183
54889,117650,212550,N212.0 E116.0,96,0.5827389255088443,0.05769041751045734,6318959.058264352,1.3622750292180874
54890,117650,212450,N212.0 E116.0,78,0.5997836553993133,0.061478538641658344,6393081.192632053,1.3570539877073373
54891,117650,212350,N212.0 E116.0,78,0.5940343967328466,0.05994941535381934,6496378.092247289,1.3617207661898785
54540,117550,212350,N212.0 E116.0,78,0.5886952550365372,0.06060265717056828,6281627.0035665035,1.3580874160451357
54189,117450,212350,N212.0 E116.0,78,0.5936250370951032,0.06316860546119128,6385414.082305947,1.356468965955212
54188,117450,212450,N212.0 E116.0,78,0.5902092238553821,0.062434434314640484,6267515.079775915,1.3548702417594234
54539,117550,212450,N212.0 E116.0,78,0.5956750268864839,0.06759031280938885,6210508.957377813,1.3453946537696402
54538,117550,212550,N212.0 E116.0,78,0.5927720716239041,0.06368736999157144,6260752.158178216,1.3529357898693815
54187,117450,212550,N212.0 E116.0,78,0.5945624352361146,0.06139751602537356,6315219.400994007,1.3566754011007445
53836,117350,212550,N212.0 E116.0,78,0.5855209502176595,0.06103218719064714,6195676.4633375285,1.3572040335553865
53837,117350,212450,N212.0 E116.0,78,0.5850261189998724,0.05857901173667648,6535629.240409804,1.3614471246225712
53838,117350,212350,N212.0 E116.0,78,0.5868910348568206,0.05986503813153085,6392234.937938137,1.3594815436946721
53839,117350,212250,N212.0 E116.0,78,0.5849204093982013,0.060078342397434585,6297369.110725207,1.3578555845806723
54541,117550,212250,N212.0 E116.0,78,0.594902505901804,0.06232982580987815,6172940.679924894,1.3511970215856184
54190,117450,212250,N212.0 E116.0,78,0.5864555947164184,0.06229297991873871,6296601.809293703,1.3550238054659633
54191,117450,212150,N212.0 E116.0,78,0.5921433257082334,0.06085374994645229,6246745.213701504,1.3566539791277312
54542,117550,212150,N212.0 E116.0,78,0.5927384966331669,0.06270684180860843,6237722.637732697,1.3561237010563543
53840,117350,212150,N212.0 E116.0,78,0.5770262761089285,0.05876534160537023,6335503.988526354,1.3603684396206703
53489,117250,212150,N212.0 E116.0,78,0.5840339813954556,0.06215895866103566,5916847.053549338,1.3486453211577945
53138,117150,212150,N212.0 E116.0,78,0.5898610135046845,0.06141202609078626,6065923.909150646,1.3493599529959177
53137,117150,212250,N212.0 E116.0,78,0.5879444705794679,0.06487445696721388,5677815.8947560685,1.3416201875759994
53488,117250,212250,N212.0 E116.0,78,0.5784997928601044,0.059618519714627484,6295524.390692652,1.359247808909823
53487,117250,212350,N212.0 E116.0,78,0.5825100412640054,0.059459052248619124,6232634.794621735,1.3604247956894917
53486,117250,212450,N212.0 E116.0,78,0.5850538969135437,0.05951543696499309,6270583.187788761,1.3580744645725442
53485,117250,212550,N212.0 E116.0,78,0.5807531858101866,0.05926001999670496,6226841.035844754,1.357689685132512
53134,117150,212550,N212.0 E116.0,78,0.5796843822567893,0.059378918614556894,6212907.215389047,1.3582137918625132
53135,117150,212450,N212.0 E116.0,78,0.5769202545539944,0.059510204423632876,6234844.645201974,1.3550205016223087
53136,117150,212350,N212.0 E116.0,78,0.5865881563379215,0.06035061879481516,6334775.926897445,1.3555360990966479
52785,117050,212350,N212.0 E116.0,78,0.5814876646663132,0.06021059449248682,6417014.151877231,1.3569312983662152
52434,116950,212350,N212.0 E116.0,78,0.5785622574293461,0.06077363331897708,6285057.915653072,1.3562720160899522
52433,116950,212450,N212.0 E116.0,78,0.5795233287394809,0.05886590221705726,6666740.778578044,1.3619951262305918
52784,117050,212450,N212.0 E116.0,78,0.5803966438636566,0.06020787479773832,6266998.498606528,1.3539980423292186
52783,117050,212550,N212.0 E116.0,78,0.5840938245543302,0.058755090546746463,6409852.722818185,1.3599078959846411
52432,116950,212550,N212.0 E116.0,78,0.582499794041117,0.059336045318139845,6510294.969789922,1.3594597391784178
52081,116850,212550,N212.0 E116.0,78,0.5851570272292845,0.061543698756931685,6401631.071357825,1.3550447667129029
52082,116850,212450,N212.0 E116.0,78,0.5837135822631613,0.05896336489464512,6350486.7352557685,1.3560540761448348
52083,116850,212350,N212.0 E116.0,78,0.5887464488832614,0.0600922791741024,6392662.032254995,1.3597132373505676
52084,116850,212250,N212.0 E116.0,78,0.5868880125956655,0.06074622191058902,6157648.291746212,1.356296787404607
52786,117050,212250,N212.0 E116.0,78,0.5827585286182214,0.05945640449754448,6383746.143361062,1.3595195408814986
52435,116950,212250,N212.0 E116.0,78,0.5845284402752536,0.06028032940454205,6096572.200100602,1.3538779214442989
52436,116950,212150,N212.0 E116.0,78,0.590421203380594,0.06142776345428175,6196615.412147965,1.3534946996623125
52787,117050,212150,N212.0 E116.0,78,0.5881333156751517,0.060699298924121695,6225494.281414761,1.3557872712039005
52085,116850,212150,N212.0 E116.0,78,0.5887841042608786,0.059832361464102105,6285243.914684852,1.3574057331579346
52086,116850,212050,N212.0 E116.0,78,0.5848100112321288,0.05891379442973394,6296550.340331691,1.35858736731685
52087,116850,211950,N212.0 E116.0,96,0.5950997134593004,0.06104469814454203,6515047.119076,1.3575885476699734
52088,116850,211850,N212.0 E116.0,96,0.5914200531939666,0.06036361484439112,6534627.014183108,1.361361239933307
52439,116950,211850,N212.0 E116.0,78,0.5921149518754749,0.061915711408210346,6153218.707332748,1.355081015519606
52790,117050,211850,N212.0 E116.0,78,0.5987231311762434,0.06313368056813239,6300963.686865886,1.3549492997236758
52789,117050,211950,N212.0 E116.0,78,0.5954648468356866,0.061785176868001224,6237105.225791203,1.3556451733045887
52438,116950,211950,N212.0 E116.0,78,0.587092284160929,0.058557800715789164,6364069.025915032,1.3630184371283647
52437,116950,212050,N212.0 E116.0,78,0.5933051326622567,0.06177883821193318,6165008.660650287,1.3539364209605573
52788,117050,212050,N212.0 E116.0,78,0.587037700491074,0.05914766560845934,6242382.450782452,1.357035067676492
53140,117150,211950,N212.0 E116.0,78,0.5838662571249864,0.059536371614911376,6197754.132906585,1.356701764795517
53139,117150,212050,N212.0 E116.0,78,0.5889301488542148,0.061654923065828204,6215123.610576685,1.3515206414282825
53490,117250,212050,N212.0 E116.0,78,0.5913508210617763,0.06021285650786013,6428165.689096814,1.3558267708135465
53491,117250,211950,N212.0 E116.0,78,0.5919332279799842,0.06280848081223668,6094663.584208027,1.3530132357317697
53492,117250,211850,N212.0 E116.0,78,0.5933672309431254,0.06176656408187668,6239793.902125522,1.3533595907382456
53141,117150,211850,N212.0 E116.0,78,0.5863216275672964,0.05900223001285836,6291137.8380705295,1.3584745442086137
53142,117150,211750,N212.0 E116.0,78,0.5809082626404923,0.05823667847320566,6384346.642030833,1.3611725351749304
53493,117250,211750,N212.0 E116.0,78,0.5857131344576676,0.05867886705061373,6485555.1454612715,1.3640345133140568
53494,117250,211650,N212.0 E116.0,96,0.5967771771829575,0.06547644761788735,6214296.212740118,1.351220220275636
53495,117250,211550,N212.0 E116.0,96,0.6045867067684106,0.06789308247486282,5966587.639960588,1.3427248980073867
53144,117150,211550,N212.0 E116.0,96,0.600872277126958,0.06784826915180828,5895204.399116779,1.3391019557380972
53143,117150,211650,N212.0 E116.0,96,0.587088957325452,0.06268573673312658,6031382.064109342,1.3520557233649833
52793,117050,211550,N212.0 E116.0,96,0.5799849775697412,0.05922868320340058,6172720.17694282,1.3585782515764626
52442,116950,211550,N212.0 E116.0,96,0.5952680914585164,0.06562011435016758,6102683.81878642,1.350060746772213
52441,116950,211650,N212.0 E116.0,96,0.5905163693629828,0.06164154787256849,6308826.087205571,1.3559309883604336
52792,117050,211650,N212.0 E116.0,78,0.5925962043782838,0.059417782906586156,6423500.007449193,1.3593725577730813
52791,117050,211750,N212.0 E116.0,78,0.5970582995945828,0.061804629587687766,6356429.012314504,1.3547127626072117
52440,116950,211750,N212.0 E116.0,96,0.5795773704303429,0.059708146759173075,6117096.783907156,1.3569044985773933
52089,116850,211750,N212.0 E116.0,96,0.5985817573964596,0.06619643762436074,6146338.304729311,1.3465503049585248
52090,116850,211650,N212.0 E116.0,96,0.6010989615848912,0.07234034429469224,5886690.922895368,1.337025351558498
52091,116850,211550,N212.0 E116.0,114,0.6001148885769542,0.07104987939288675,5814027.08954107,1.3358589859777368
52092,116850,211450,N212.0 E116.0,114,0.601853887517855,0.07001314475337227,5886783.5915317675,1.337670010573629
52794,117050,211450,N212.0 E116.0,96,0.6046712312123013,0.06709157373794976,6150323.217709698,1.3463136736333112
52443,116950,211450,N212.0 E116.0,96,0.6031901004413764,0.0657421126961708,6261748.384740268,1.34740908195575
52444,116950,211350,N212.0 E116.0,114,0.6021978091121766,0.0685889378900787,5971393.564071044,1.3393484447986532
52795,117050,211350,N212.0 E116.0,114,0.6031277333467936,0.068956608690011,5912949.448473285,1.338293493077243
52796,117050,211250,N212.0 E116.0,96,0.6088293999200689,0.06971210843039446,5977000.380101826,1.338313938817008
52445,116950,211250,N212.0 E116.0,96,0.6054117768071591,0.06489643348565248,6314408.786129335,1.3502954532867133
52093,116850,211350,N212.0 E116.0,96,0.6086950143411135,0.0668565497956782,6247117.292284077,1.345821464201434
52094,116850,211250,N212.0 E116.0,96,0.6040050425023459,0.06545292464094625,6165146.045858813,1.3483520306957288
52095,116850,211150,N212.0 E116.0,96,0.5967062131967394,0.06540175605672023,6112421.901636835,1.3510090268268766
52096,116850,211050,N212.0 E116.0,96,0.5827521055083102,0.06056102541091,6055637.440718894,1.353791040363203
52447,116950,211050,N212.0 E116.0,96,0.6028865277379128,0.06799934917944483,6042709.5465208385,1.341323428683812
52798,117050,211050,N212.0 E116.0,114,0.5996757929515617,0.07107919260957526,5791739.206722966,1.3360167158015999
52797,117050,211150,N212.0 E116.0,96,0.6070172997424377,0.06823506186871475,6195464.501991648,1.342965287732935
52446,116950,211150,N212.0 E116.0,96,0.60040388648243,0.06189289132938334,6501500.7027228745,1.3562842647596798
53148,117150,211150,N212.0 E116.0,96,0.6044011691378226,0.06782842274535344,6057489.1261019185,1.3431174207442211
53149,117150,211050,N212.0 E116.0,96,0.6068354584794077,0.06914931796038418,6065680.132109268,1.340823396833405
53500,117250,211050,N212.0 E116.0,96,0.6044468272011727,0.069185181799791,5966015.013276016,1.3397059636656214
53499,117250,211150,N212.0 E116.0,96,0.606677090904365,0.06823535817481266,6155209.313838658,1.3426861650465662
53497,117250,211350,N212.0 E116.0,78,0.6058167097851254,0.06514469319238111,6251035.131932579,1.3528555087906826
53498,117250,211250,N212.0 E116.0,96,0.5873237368650734,0.060699185696042435,6033408.343782161,1.3550275583596272
53147,117150,211250,N212.0 E116.0,96,0.6017913449452155,0.06611010587787153,6197117.430355428,1.3465094504257025
53146,117150,211350,N212.0 E116.0,96,0.5949087935603328,0.06527345125020173,6115279.832699323,1.3486741794539354
53145,117150,211450,N212.0 E116.0,96,0.6054416162272294,0.06679336298946979,6044861.809515317,1.343159008840166
53496,117250,211450,N212.0 E116.0,78,0.6052503151516627,0.06500433073737298,6347953.85382125,1.3525963317380014
53847,117350,211450,N212.0 E116.0,78,0.5952680489828445,0.062005521813168735,6258825.979746549,1.354169202538635
53848,117350,211350,N212.0 E116.0,78,0.601153296155807,0.06376368830350634,6162466.544065813,1.3527693037289021
53849,117350,211250,N212.0 E116.0,96,0.5926510323770348,0.06205250002919153,6172015.1489921035,1.3526248348514658
54199,117450,211350,N212.0 E116.0,78,0.5991272203719766,0.06181435294461272,6414300.631742366,1.3564937826341548
54200,117450,211250,N212.0 E116.0,96,0.6015224967462321,0.06660066751161743,5960808.6265146695,1.3432205159010178
54551,117550,211250,N212.0 E116.0,78,0.5924241100875738,0.06151549519700373,6194834.993564215,1.353895406208489
54550,117550,211350,N212.0 E116.0,78,0.594690710815609,0.060151620234689125,6406216.473351327,1.3592699100701213
54549,117550,211450,N212.0 E116.0,78,0.5930738440605987,0.05991729482626299,6590408.611212199,1.362164273985431
54198,117450,211450,N212.0 E116.0,78,0.6053210409660622,0.06411556616966795,6242046.526970894,1.3533983196967696
54900,117650,211450,N212.0 E116.0,78,0.5849062903569292,0.059771086606714464,6159486.493708581,1.359311518633466
55251,117750,211450,N212.0 E116.0,78,0.5845694432401252,0.059277277013971515,6276397.272798729,1.3594755934089657
55252,117750,211350,N212.0 E116.0,78,0.5730114433532342,0.058627217333429495,5960452.554846239,1.3588658253797612
55253,117750,211250,N212.0 E116.0,78,0.5923669900363071,0.06077397325470182,6242184.807070596,1.357131344481158
54902,117650,211250,N212.0 E116.0,78,0.5998818306013561,0.0635017501399255,6200389.116776664,1.352419032911809
54901,117650,211350,N212.0 E116.0,78,0.5963611057362492,0.06223346389388329,6273861.732298255,1.355146773159505
54903,117650,211150,N212.0 E116.0,78,0.5951871479837557,0.062921453306141,6167099.8883856535,1.3536830148381045
55254,117750,211150,N212.0 E116.0,78,0.6001853128083241,0.06179566004982171,6318183.729089351,1.3561839364596395
55255,117750,211050,N212.0 E116.0,78,0.6042910239253287,0.06399874674239886,6146039.537972085,1.352050397850763
54904,117650,211050,N212.0 E116.0,78,0.6030994574897564,0.06248312666773412,6338851.440054525,1.3560943714000737
54202,117450,211050,N212.0 E116.0,96,0.6072102714873228,0.07057667130963333,5882528.760862447,1.3366773298475885
54553,117550,211050,N212.0 E116.0,96,0.5970842546990349,0.06343346446131667,6180697.490303793,1.3502995923516306
54552,117550,211150,N212.0 E116.0,78,0.5942323852298608,0.06240422507095284,6287937.047715065,1.354780688270543
54201,117450,211150,N212.0 E116.0,96,0.6046826309369255,0.06848225241992624,6020594.923431368,1.3406432244616255
53850,117350,211150,N212.0 E116.0,114,0.6035619375108037,0.0681498816375735,6037604.748610622,1.3403059228470464
53851,117350,211050,N212.0 E116.0,96,0.6087261791884276,0.06987709409440868,5963409.309655809,1.3397513558841603
53852,117350,210950,N212.0 E116.0,96,0.5954444735414453,0.06578541024807943,5807436.890482016,1.3441192149702026
53853,117350,210850,N212.0 E116.0,96,0.6053396258115147,0.06939130579606473,5975919.595775038,1.3400946718951072
53854,117350,210750,N212.0 E116.0,96,0.5990537402297682,0.06682865957554893,6032536.939946183,1.3428122543108938
54205,117450,210750,N212.0 E116.0,96,0.6021881058113648,0.0698571717463589,5898770.428819926,1.3390851104114596
54556,117550,210750,N212.0 E116.0,96,0.6058199339442781,0.07174529336690383,5875134.581102369,1.3374469415062926
54555,117550,210850,N212.0 E116.0,114,0.6012373926030877,0.06819125412750922,6086653.028473468,1.3409584976776288
54204,117450,210850,N212.0 E116.0,114,0.5984041514201907,0.07167395350335395,5784051.219193203,1.333245147703683
54203,117450,210950,N212.0 E116.0,114,0.5999347727190246,0.07168735522090605,5746377.680823972,1.3325470782019304
54554,117550,210950,N212.0 E116.0,96,0.6003440627483303,0.06531214456211912,6189341.589605495,1.350271414034069
54906,117650,210850,N212.0 E116.0,96,0.6020437439049904,0.06419622458148905,6345438.966078435,1.3510250717453236
54905,117650,210950,N212.0 E116.0,96,0.6034897129154868,0.06356218496027094,6409065.861446985,1.3535421452990226
55256,117750,210950,N212.0 E116.0,78,0.6009655088568346,0.06319186645042564,6243847.202159827,1.3548404992136198
55257,117750,210850,N212.0 E116.0,96,0.5887967951130122,0.06106692597434932,6222133.067052171,1.3565501767831574
55258,117750,210750,N212.0 E116.0,96,0.6026412828359751,0.0663446743298361,6167456.948986424,1.3449202992428004
54907,117650,210750,N212.0 E116.0,96,0.6058196297381073,0.07045716576006572,5973220.988524434,1.3384178945412613
54908,117650,210650,N212.0 E116.0,78,0.6075159859103272,0.06598536185144133,6228199.449709114,1.3496520265809493
55259,117750,210650,N212.0 E116.0,96,0.5997025101290395,0.07037859531798554,5871335.997362596,1.3370436837327546
55260,117750,210550,N212.0 E116.0,78,0.607625955190414,0.06800494331898342,6145054.555688663,1.345470138263498
55261,117750,210450,N212.0 E116.0,78,0.6069955699718917,0.06902661261100988,6153035.016893077,1.3429790651186921
54910,117650,210450,N212.0 E116.0,78,0.6025067705852101,0.06573803638084197,6258003.789312003,1.350181375523368
54909,117650,210550,N212.0 E116.0,78,0.6032643328365097,0.061746760347109825,6616372.854961723,1.3567972209973211
54559,117550,210450,N212.0 E116.0,78,0.601569027154364,0.06323262461676048,6506363.912645644,1.3559657556888376
54208,117450,210450,N212.0 E116.0,78,0.6049899456974788,0.0650274689273479,6279146.764540115,1.3512664824724196
54207,117450,210550,N212.0 E116.0,78,0.609584648385007,0.06555747543660621,6172220.391412054,1.3506846803630517
54558,117550,210550,N212.0 E116.0,78,0.6043911797029,0.06476900877797195,6442440.255327041,1.3542377539688482
54557,117550,210650,N212.0 E116.0,96,0.596072870772332,0.06634115774391425,6029216.68177898,1.345161731686031
54206,117450,210650,N212.0 E116.0,78,0.6054893995706854,0.06538482442892225,6331515.810532864,1.3512039806333753
53855,117350,210650,N212.0 E116.0,78,0.5921044803869265,0.06325247973645438,6033448.252648409,1.3515744865895822
53856,117350,210550,N212.0 E116.0,78,0.6082001451371065,0.06428256572789362,6215072.605111869,1.3505970221514907
53857,117350,210450,N212.0 E116.0,78,0.606320040587049,0.06488420862632875,6209398.8716328675,1.3513047721905596
53505,117250,210550,N212.0 E116.0,78,0.6070698494585149,0.06522996067746072,6282624.594595774,1.3514999008768187
53506,117250,210450,N212.0 E116.0,78,0.6092043429708632,0.06546618687048647,6318313.404177482,1.3508792942342076
53155,117150,210450,N212.0 E116.0,78,0.613402284809157,0.06886614969350462,6024554.05275641,1.3430137329886123
53154,117150,210550,N212.0 E116.0,78,0.6008878763754485,0.06529339410874066,6319184.4738139445,1.350496762838118
53153,117150,210650,N212.0 E116.0,78,0.6037920310329168,0.06425368896502462,6229252.101336652,1.351740749436856
53504,117250,210650,N212.0 E116.0,78,0.6012002756962409,0.06544945859768164,5973579.965203739,1.3476783625590512
53503,117250,210750,N212.0 E116.0,96,0.5917185711441565,0.06353208345293145,5939867.536346521,1.348455315245138
53501,117250,210950,N212.0 E116.0,78,0.6037179041239951,0.06359083358691923,6256451.357270677,1.352210650382898
53502,117250,210850,N212.0 E116.0,96,0.6004917531196649,0.06649482661305228,6012486.463832987,1.3447659359468762
53151,117150,210850,N212.0 E116.0,78,0.6060393928335264,0.06710009299552976,6256162.14852988,1.3475331603834144
53150,117150,210950,N212.0 E116.0,96,0.5987154110162348,0.06949707956260277,5785734.326167234,1.338583517750654
53152,117150,210750,N212.0 E116.0,78,0.6004482389260561,0.06475294117903352,6093122.705300628,1.350806291694316
52801,117050,210750,N212.0 E116.0,78,0.6020158488207903,0.06446365088236351,6140171.317752305,1.34976167270006
52450,116950,210750,N212.0 E116.0,78,0.5948036177895772,0.06215858559470432,6182947.30336639,1.3554691559356484
52800,117050,210850,N212.0 E116.0,96,0.6016356307081876,0.06688659360709909,5982572.397407347,1.3442200866217417
52799,117050,210950,N212.0 E116.0,96,0.6059164935205548,0.07156323559077765,5894821.874237085,1.3372579953115835
52448,116950,210950,N212.0 E116.0,96,0.5827344839668107,0.062149824467875675,5963471.789760642,1.351313355068368
52449,116950,210850,N212.0 E116.0,78,0.5921986341858522,0.06242424483076692,6086494.23391422,1.353391464513084
52097,116850,210950,N212.0 E116.0,94.5,0.5950741711642589,0.06353595336435966,6141361.060023408,1.3524264354063837
52098,116850,210850,N212.0 E116.0,94.5,0.5971190066288704,0.06602231882236621,6041896.494500175,1.3452316225889074
52099,116850,210750,N212.0 E116.0,78,0.6084491425217727,0.06539079661851221,6335194.657434116,1.3507691080180502
52100,116850,210650,N212.0 E116.0,94.5,0.595164090927158,0.061765459075412435,6246629.514819706,1.3538337104580005
52451,116950,210650,N212.0 E116.0,78,0.6040935071232991,0.06493922434030817,6173269.279875767,1.3507950467367968
52802,117050,210650,N212.0 E116.0,78,0.6043224734946703,0.06412146839862451,6153215.215895095,1.3513946661567655
52452,116950,210550,N212.0 E116.0,78,0.6041543994449144,0.06407012052149474,6328714.875912843,1.353148862337454
52803,117050,210550,N212.0 E116.0,78,0.6043611052326667,0.06408739847759916,6266180.193901339,1.352553966030097
52804,117050,210450,N212.0 E116.0,78,0.59882474432771,0.06404259652854541,6158131.889723082,1.3500900406316145
52453,116950,210450,N212.0 E116.0,78,0.6042670816278608,0.06363793756239688,6334592.224164546,1.35373513123546
52101,116850,210550,N212.0 E116.0,94.5,0.5977319420382667,0.06558828280887169,6230091.293900725,1.3511563396039987
52102,116850,210450,N212.0 E116.0,78,0.5969083430961923,0.062264895532280214,6226631.590542662,1.3540747862150007
51751,116750,210450,N212.0 E116.0,78,0.5970406056596681,0.06249590632386312,6275520.453410625,1.354367229036796
51750,116750,210550,N212.0 E116.0,94.5,0.6030353683362912,0.07029735445888657,5958371.9473667545,1.3386183296500564
51400,116650,210450,N212.0 E116.0,78,0.6036558631712048,0.06373435566321206,6272541.416704374,1.3526302533080978
51399,116650,210550,N212.0 E116.0,94.5,0.5993078477431018,0.06633212870870579,6280654.5845608795,1.349173056532673
51398,116650,210650,N212.0 E116.0,111,0.603286422891878,0.06830170339913116,6015956.225264594,1.3396837124282193
51749,116750,210650,N212.0 E116.0,94.5,0.6009269073684378,0.06827697726015851,6055298.520997074,1.3460023555070224
51748,116750,210750,N212.0 E116.0,94.5,0.5980454230224439,0.06414020469500903,6101414.357159125,1.3470450220284598
51747,116750,210850,N212.0 E116.0,94.5,0.6060198588819101,0.06956239109711039,5947845.217023177,1.340188599389699
51746,116750,210950,N212.0 E116.0,94.5,0.6081085550581823,0.06938307116499091,6010767.5354520185,1.340200787923712
51396,116650,210850,N212.0 E116.0,94.5,0.6037860471144242,0.07154596318052243,5894125.393147953,1.335982757717424
51395,116650,210950,N212.0 E116.0,111,0.6029515444740159,0.07158659631526239,5742853.331098888,1.3343742479075154
51397,116650,210750,N212.0 E116.0,111,0.604200616464237,0.06892526101925087,6019145.177901088,1.341152261193093
51046,116550,210750,N212.0 E116.0,111,0.6028997623361645,0.06956833844316437,5935357.650757279,1.33798537984177
50695,116450,210750,N212.0 E116.0,94.5,0.6081864079115568,0.06875845407771453,6024986.63475504,1.3409615604405114
51045,116550,210850,N212.0 E116.0,111,0.6040897393506859,0.06855464359191622,5997338.466673563,1.339816569445191
51044,116550,210950,N212.0 E116.0,94.5,0.6096083095569879,0.06849663929333762,6145528.370622893,1.3421178975433268
50693,116450,210950,N212.0 E116.0,94.5,0.6062991399666198,0.06747817033918237,6083862.401636211,1.3421589428365133
50694,116450,210850,N212.0 E116.0,94.5,0.6084003824957467,0.06732482865832191,6135585.132722453,1.3428634834037259
50342,116350,210950,N212.0 E116.0,78,0.5869550496085079,0.06090329445240505,6162111.408370965,1.3555954727691826
50343,116350,210850,N212.0 E116.0,94.5,0.5893575070553987,0.06282552808845115,6054784.802163281,1.3516571316955033
50344,116350,210750,N212.0 E116.0,94.5,0.5927230449002466,0.06384785222694463,6102745.224559567,1.3507758480651322
50345,116350,210650,N212.0 E116.0,78,0.599008828528926,0.06167404234218294,6285731.774126901,1.356801212725477
50696,116450,210650,N212.0 E116.0,94.5,0.5964655227880312,0.06483541355251517,5973454.3841718715,1.345936400486677
51047,116550,210650,N212.0 E116.0,111,0.6025062513596438,0.07002621918690166,5894766.119618451,1.337347414145417
50697,116450,210550,N212.0 E116.0,94.5,0.6039436786736131,0.06656491340875521,6107413.651434865,1.3438993069860652
51048,116550,210550,N212.0 E116.0,94.5,0.6007266839608101,0.0663217600086799,6265184.144260777,1.34702698531605
51049,116550,210450,N212.0 E116.0,78,0.597222412052827,0.06165027199611546,6541731.067385998,1.3584891846574045
50698,116450,210450,N212.0 E116.0,78,0.6041990341379857,0.06354870529582675,6474625.040185123,1.3554120603789654
50346,116350,210550,N212.0 E116.0,78,0.6043890853892703,0.06301393786556701,6340687.084411906,1.353970059726991
50347,116350,210450,N212.0 E116.0,78,0.5977793844082417,0.06278048056122074,6378398.723129287,1.3564094465662315
49996,116250,210450,N212.0 E116.0,78,0.598602851661734,0.06300510588484123,6228973.910253006,1.3532363869822934
49995,116250,210550,N212.0 E116.0,78,0.5953882787472162,0.06117169438407587,6351653.90827379,1.3574105835936716
49994,116250,210650,N212.0 E116.0,78,0.6012875665552341,0.06196843684077838,6397466.543048403,1.3569967993750027
49643,116150,210650,N212.0 E116.0,78,0.5946473890963275,0.059646417936071366,6610101.436272339,1.364236506832461
49292,116050,210650,N212.0 E116.0,78,0.6005894449563363,0.06188078460176115,6472093.356682182,1.3581767689532216
49293,116050,210550,N212.0 E116.0,78,0.5973005870468597,0.0615812697622957,6265877.562075482,1.3549327904469948
49644,116150,210550,N212.0 E116.0,78,0.5827425555286246,0.058599944871205546,6122831.686932406,1.3572891794253725
49645,116150,210450,N212.0 E116.0,78,0.595462611183906,0.0625548751290458,6247755.822305681,1.3543555249276011
49294,116050,210450,N212.0 E116.0,78,0.6006044131249955,0.06313781422049476,6245696.355876248,1.3523113363000574
48942,115950,210550,N212.0 E116.0,78,0.604290486231149,0.06476235039468507,6238000.637780977,1.3517060640700533
