standID,treeID,species,dbh,height,x,y
77,492306328,psme,27.92577384,42.897552,125383.3831,214548.827
77,492306329,psme,97.4,53.870352,125418.5485,214550.0073
77,492306335,psme,97.4,65.205864,125278.0606,214546.0626
77,492306336,psme,2.430023463,5.47116,125302.8318,214548.9266
77,492306340,psme,2.432919462,5.477256,125300.8797,214547.7213
77,492306341,psme,37.11475,47.378112,125409.2178,214548.243
77,492306346,psme,97.4,70.4088,125335.4006,214548.3317
77,492306360,psme,97.4,61.341,125288.9157,214544.1438
77,492306361,psme,8.988708797,19.516344,125326.6929,214544.6706
77,492306378,psme,2.364714068,5.334,125380.8941,214545.3031
77,492306383,psme,3.236919205,7.205472,125297.6662,214544.5489
77,492306384,psme,18.86272185,34.86912,125374.6266,214544.3851
77,492306391,psme,7.232787581,15.934944,125322.9391,214543.0454
77,492306399,psme,4.599321358,10.213848,125368.6906,214544.8341
77,492306405,psme,48.29766171,50.130456,125401.6011,214542.8835
77,492306413,psme,97.4,53.20284,125421.3235,214542.3069
77,492306423,psme,55.25156994,51.032664,125431.4914,214541.9632
77,492306431,psme,3.679740065,8.177784,125366.3903,214540.2564
77,492306432,psme,2.16689767,4.92252,125378.9432,214541.024
77,492306433,psme,3.172656962,7.065264,125382.0176,214541.4463
77,492306453,psme,4.107057611,9.122664,125369.1872,214540.0142
77,492306454,psme,3.770892871,8.378952,125385.6744,214542.1548
77,492306455,psme,41.963446,48.832008,125437.7096,214540.0038
77,492306464,psme,1.982267325,4.544568,125380.4469,214539.2553
77,492306473,psme,97.4,65.602104,125343.5355,214539.0465
77,492306474,psme,3.448460823,7.668768,125371.897,214539.9823
77,492306475,psme,2.255187836,5.1054,125377.8763,214539.0391
77,492306485,psme,2.110643777,4.806696,125374.9495,214538.7596
77,492306487,psme,4.036874487,8.967216,125383.3823,214538.3695
77,492306496,psme,34.18824319,46.23816,125395.8217,214538.485
77,492306497,psme,32.67759435,45.555408,125407.9036,214537.5973
77,492306498,psme,31.67933477,45.06468,125414.3767,214537.2514
77,492306504,psme,1.608069674,3.800856,125308.5316,214537.8575
77,492306505,psme,2.310791438,5.221224,125373.2403,214537.2787
77,492306507,psme,2.131400657,4.849368,125379.0869,214536.4458
77,492306508,psme,46.79370468,49.871376,125389.341,214537.656
77,492306515,psme,97.4,60.493656,125299.211,214536.2908
77,492306516,psme,1.953689634,4.486656,125371.8836,214535.3153
77,492306517,psme,3.277370113,7.293864,125382.8858,214535.7472
77,492306524,psme,97.4,70.21068,125356.5209,214537.1408
77,492306525,psme,2.456067755,5.526024,125376.4157,214535.5898
77,492306551,psme,97.4,74.221848,125332.0304,214533.6787
77,492306552,psme,3.47482748,7.72668,125368.7541,214534.9877
77,492306553,psme,2.522430208,5.666232,125379.9376,214534.2126
77,492306560,psme,3.917064513,8.70204,125366.4335,214534.2571
77,492306571,psme,41.47744458,48.70704,125424.0258,214532.9153
77,492306579,psme,3.347007918,7.446264,125369.8105,214532.0001
77,492306588,psme,46.82735561,49.877472,125401.5442,214531.2414
77,492306598,psme,97.4,65.047368,125322.1428,214531.0444
77,492306599,psme,3.102659253,6.912864,125343.931,214530.6432
77,492306607,psme,2.26251752,5.12064,125372.4276,214530.7358
77,492306642,psme,97.4,69.201792,125358.9334,214527.6877
77,492306643,psme,2.528188046,5.678424,125375.8993,214528.2769
77,492306644,psme,97.4,53.306472,125384.3833,214526.3507
77,492306645,psme,58.79369359,51.349656,125409.9391,214528.3429
77,492306646,psme,97.4,58.457592,125438.8229,214528.5951
77,492306658,psme,3.176851823,7.074408,125343.1507,214526.8606
77,492306659,psme,2.826527131,6.315456,125368.0889,214527.5039
77,492306660,psme,2.768356848,6.190488,125370.4622,214527.5777
77,492306668,psme,1.861361834,4.300728,125373.013,214527.0051
77,492306680,psme,97.4,62.572392,125291.704,214528.7867
77,492306681,psme,3.737760313,8.3058,125377.926,214526.5002
77,492306687,psme,97.4,54.260496,125430.516,214524.3974
77,492306697,psme,97.4,57.924192,125309.9809,214526.3777
77,492306698,psme,2.239047846,5.071872,125367.3541,214525.4556
77,492306709,psme,36.4381165,47.134272,125276.2613,214528.6115
77,492306710,psme,97.4,63.380112,125349.8599,214524.0384
77,492306711,psme,2.141765075,4.870704,125372.7855,214524.4294
77,492306717,psme,3.141877615,6.998208,125375.7888,214523.8822
77,492306718,psme,72.7423075,52.053744,125393.2132,214523.3502
77,492306719,psme,31.35892462,44.900088,125422.3202,214523.518
77,492306730,psme,2.836443136,6.336792,125343.6051,214523.1914
77,492306731,psme,2.049633315,4.681728,125365.1484,214523.1756
77,492306732,psme,2.874649813,6.419088,125370.4933,214522.2741
77,492306733,psme,35.88644336,46.927008,125416.0314,214524.6094
77,492306738,psme,4.573192166,10.155936,125338.2029,214522.4577
77,492306739,psme,2.451730097,5.51688,125341.3257,214523.3626
77,492306755,psme,4.547065164,10.098024,125336.2346,214520.9399
77,492306756,psme,3.008598852,6.708648,125374.7594,214521.6645
77,492306757,psme,49.18182947,50.270664,125400.4995,214521.6741
77,492306764,psme,97.4,62.401704,125285.711,214520.7211
77,492306765,psme,2.878891078,6.428232,125331.9399,214522.4601
77,492306766,psme,4.053391063,9.003792,125362.6275,214520.0303
77,492306778,psme,2.630068807,5.894832,125330.0022,214521.0489
77,492306779,psme,2.836443136,6.336792,125334.2564,214522.0725
77,492306780,psme,4.829123405,10.722864,125341.6375,214519.5092
77,492306796,psme,2.607161229,5.846064,125326.5464,214520.0787
77,492306798,psme,3.907418989,8.680704,125345.5367,214519.4884
77,492306799,psme,2.778299576,6.211824,125374.9062,214519.31
77,492306806,psme,2.897261029,6.467856,125328.9948,214518.6339
77,492306807,psme,45.94512658,49.71288,125412.0227,214517.5335
77,492306815,psme,3.835735647,8.522208,125336.2786,214517.9472
77,492306833,psme,28.91062548,43.519344,125275.9301,214516.3393
77,492306834,psme,97.4,67.568064,125313.1493,214517.101
77,492306835,psme,2.772618594,6.199632,125324.2632,214515.6662
77,492306838,psme,8.230471043,17.99844,125334.9391,214514.8347
77,492306850,psme,2.445944662,5.504688,125330.2482,214515.908
77,492306861,psme,8.430775199,18.403824,125332.6351,214513.2608
77,492306862,psme,34.41717226,46.335696,125446.3359,214516.417
77,492306875,psme,97.4,59.871864,125401.1895,214514.2807
77,492306888,psme,3.959769645,8.796528,125357.8868,214514.3038
77,492306894,psme,97.4,66.708528,125298.4252,214514.4046
77,492306895,psme,97.4,53.193696,125423.5783,214514.8248
77,492306904,psme,97.4,64.050672,125368.9754,214514.3445
77,492306905,psme,97.4,56.528208,125435.5476,214514.1906
77,492306921,psme,2.866164956,6.4008,125327.3574,214511.5868
77,492306926,psme,97.4,64.136016,125345.4488,214511.5136
77,492306944,psme,97.4,66.799968,125292.098,214509.2622
77,492306945,psme,3.435965973,7.641336,125332.1326,214510.2877
77,492306964,psme,97.4,57.006744,125418.1849,214508.262
77,492306975,psme,97.4,66.327528,125284.7482,214506.3464
77,492306986,psme,97.4,68.171568,125387.8828,214509.8788
77,492306997,psme,1.681499552,3.944112,125304.7064,214507.5224
77,492306998,psme,2.202289325,4.995672,125379.7813,214506.2933
77,492307010,psme,97.4,63.889128,125406.0106,214506.9678
77,492307019,psme,4.252847531,9.445752,125338.9509,214505.4444
77,492307031,psme,97.4,54.720744,125435.452,214503.7243
77,492307043,psme,97.4,54.668928,125373.7534,214505.3037
77,492307044,psme,97.4,55.269384,125427.7536,214505.424
77,492307058,psme,97.4,61.121544,125333.4831,214503.0844
77,492307059,psme,97.4,58.241184,125445.6523,214503.7312
77,492307067,psme,97.4,66.604896,125319.6715,214505.8007
77,492307111,psme,24.81161215,40.64508,125275.6052,214502.347
77,492307112,psme,3.595376452,7.991856,125328.5375,214498.5884
77,492307113,psme,97.4,69.46392,125384.5174,214499.2306
77,492307114,psme,97.4,67.686936,125396.5131,214499.309
77,492307123,psme,97.4,64.675512,125413.8029,214498.2216
77,492307129,psme,97.4,66.635376,125306.3191,214499.4985
77,492307131,psme,97.4,56.878728,125347.6469,214498.1403
77,492307132,psme,97.4,61.243464,125425.0741,214496.7755
77,492307149,psme,2.660091632,5.95884,125332.2461,214496.4057
77,492307168,psme,2.225827183,5.04444,125378.0163,214494.633
77,492307186,psme,30.4921926,44.436792,125277.9395,214494.6644
77,492307187,psme,97.4,62.60592,125291.5918,214495.1557
77,492307188,psme,3.899150649,8.662416,125298.6347,214494.688
77,492307189,psme,2.870407774,6.409944,125311.366,214492.5753
77,492307190,psme,97.4,66.684144,125403.9093,214493.9561
77,492307191,psme,97.4,56.70804,125440.0528,214494.3119
77,492307200,psme,97.4,60.088272,125339.0052,214493.0998
77,492307206,psme,97.4,64.81572,125322.1227,214493.3433
77,492307222,psme,3.057774218,6.815328,125306.5959,214490.506
77,492307223,psme,62.67168711,51.61788,125449.1102,214490.4273
77,492307232,psme,3.189433125,7.10184,125301.9392,214490.3206
77,492307258,psme,3.143277335,7.001256,125397.3064,214488.8718
77,492307271,psme,97.4,62.459616,125408.6015,214488.63
77,492307279,psme,32.80640331,45.616368,125276.389,214487.5156
77,492307280,psme,2.850601241,6.367272,125305.7302,214487.688
77,492307282,psme,97.4,65.583816,125316.4484,214485.3849
77,492307288,psme,97.4,58.03392,125285.5469,214487.0138
77,492307289,psme,3.213184596,7.153656,125299.0032,214487.1055
77,492307292,psme,97.4,59.624976,125425.4428,214486.459
77,492307311,psme,97.4,63.913512,125370.3792,214485.6241
77,492307312,psme,97.4,69.710808,125383.9194,214485.1745
77,492307322,psme,97.4,61.002672,125330.0141,214486.261
77,492307327,psme,97.4,67.949064,125345.3177,214484.3835
77,492307328,psme,97.4,61.90488,125403.4951,214483.3347
77,492307332,psme,97.4,60.201048,125294.2084,214482.3971
77,492307349,psme,35.89440848,46.930056,125277.2495,214479.7625
77,492307367,psme,97.4,58.274712,125443.0238,214481.0756
77,492307373,psme,97.4,61.12764,125417.1392,214479.7354
77,492307391,psme,97.4,67.333368,125352.434,214477.8846
77,492307392,psme,97.4,70.51548,125394.115,214478.9252
77,492307393,psme,97.4,59.67984,125433.1217,214479.1174
77,492307411,psme,97.4,62.837568,125325.0553,214476.7579
77,492307425,psme,97.4,58.436256,125361.7795,214477.5197
77,492307434,psme,97.4,66.473832,125303.7388,214476.9285
77,492307435,psme,3.02827962,6.75132,125427.213,214476.3816
77,492307450,psme,97.4,63.392304,125381.3968,214473.3639
77,492307451,psme,49.62459881,50.33772,125448.8066,214474.368
77,492307459,psme,32.07435456,45.2628,125284.5251,214473.7932
77,492307468,psme,97.4,67.17792,125406.8724,214472.3354
77,492307483,psme,32.82582115,45.625512,125289.7842,214469.8726
77,492307484,psme,97.4,58.835544,125341.4787,214470.0757
77,492307485,psme,97.4,62.19444,125432.2743,214470.6526
77,492307516,psme,97.4,63.3984,125310.5239,214468.2784
77,492307517,psme,1.832413275,4.242816,125361.8564,214469.1479
77,492307518,psme,3.076017215,6.854952,125365.7262,214468.9885
77,492307526,psme,25.76349397,41.382696,125277.2468,214467.3618
77,492307533,psme,34.00480727,46.158912,125295.3821,214466.7173
77,492307535,psme,97.4,68.384928,125421.8541,214467.3122
77,492307559,psme,97.4,58.81116,125440.7774,214467.3879
77,492307571,psme,54.5446452,50.959512,125324.8539,214466.9024
77,492307612,psme,97.4,70.981824,125390.555,214464.7642
77,492307628,psme,2.177230941,4.943856,125413.5391,214463.3372
77,492307647,psme,97.4,66.528696,125404.7566,214461.9467
77,492307662,psme,3.112468643,6.9342,125342.7483,214461.8776
77,492307663,psme,2.725690921,6.099048,125345.7207,214461.9515
77,492307672,psme,97.4,53.376576,125328.4776,214459.7392
77,492307673,psme,2.564129836,5.754624,125355.0785,214460.8456
77,492307674,psme,97.4,70.238112,125371.2129,214460.2657
77,492307683,psme,3.784693703,8.409432,125342.9983,214458.597
77,492307684,psme,2.905734664,6.486144,125345.4681,214458.4803
77,492307685,psme,3.026874326,6.748272,125348.3921,214459.7466
77,492307686,psme,2.789656964,6.236208,125415.2757,214459.7299
77,492307696,psme,2.938189436,6.556248,125360.0824,214458.9399
77,492307697,psme,4.479692944,9.948672,125419.3022,214457.2676
77,492307707,psme,2.228766303,5.050536,125353.5781,214458.3504
77,492307708,psme,4.069905781,9.040368,125413.0655,214458.2287
77,492307713,psme,97.4,56.013096,125336.8859,214459.4452
77,492307724,psme,2.43581491,5.483352,125350.2078,214457.4786
77,492307745,psme,26.25826781,41.748456,125281.935,214457.3083
77,492307747,psme,2.146204144,4.879848,125359.1377,214456.7627
77,492307748,psme,97.4,69.23532,125380.5866,214455.6331
77,492307749,psme,97.4,64.620648,125431.7778,214457.9873
77,492307750,psme,97.4,56.741568,125439.6691,214457.1587
77,492307756,psme,97.4,53.245512,125305.2891,214457.584
77,492307757,psme,2.973418257,6.632448,125361.7287,214455.7255
77,492307772,psme,38.77133382,47.9298,125295.3736,214456.9691
77,492307773,psme,2.605728538,5.843016,125312.6177,214455.0076
77,492307791,psme,3.689413656,8.19912,125353.0127,214453.8897
77,492307792,psme,3.292701581,7.327392,125356.86,214453.0067
77,492307793,psme,97.4,66.671952,125394.3143,214453.2286
77,492307806,psme,2.595696477,5.82168,125360.4533,214453.0691
77,492307816,psme,97.4,56.72328,125321.395,214453.276
77,492307832,psme,51.89979034,50.651664,125342.7253,214451.484
77,492307833,psme,97.4,65.998344,125414.7178,214452.0567
77,492307842,psme,97.4,63.15456,125424.92,214452.1012
77,492307849,psme,27.41106986,42.556176,125351.4034,214450.8291
77,492307851,psme,97.4,54.534816,125439.599,214448.4376
77,492307857,psme,31.2711266,44.854368,125298.0641,214449.2987
77,492307858,psme,97.4,62.295024,125403.5486,214450.0108
77,492307867,psme,34.99047917,46.57344,125288.7489,214448.8474
77,492307868,psme,3.454012968,7.68096,125358.4508,214448.8724
77,492307876,psme,67.71185787,51.873912,125334.2387,214447.6358
77,492307877,psme,2.508026808,5.635752,125360.9651,214448.2209
77,492307893,psme,45.23373553,49.572672,125307.1665,214447.6096
77,492307902,psme,41.32666711,48.667416,125312.975,214448.2852
77,492307915,psme,33.00173129,45.707808,125352.9794,214445.2893
77,492307928,psme,97.4,57.457848,125432.622,214445.1827
77,492307948,psme,26.43104055,41.873424,125279.0594,214445.1959
77,492307949,psme,51.70964695,50.62728,125318.2434,214444.2446
77,492307950,psme,2.502261894,5.62356,125344.9679,214445.3346
77,492307951,psme,97.4,64.44996,125385.3671,214444.7069
77,492307962,psme,97.4,58.8264,125408.8104,214442.8274
77,492307978,psme,97.4,61.4172,125368.5438,214445.1526
77,492307990,psme,82.05251071,52.25796,125324.9081,214442.06
77,492308013,psme,43.26105284,49.145952,125292.1282,214440.6487
77,492308014,psme,49.48224105,50.316384,125299.8358,214441.319
77,492308036,psme,37.62552801,47.554896,125313.656,214440.1595
77,492308046,psme,97.4,62.624208,125396.0885,214440.0167
77,492308058,psme,45.26395112,49.578768,125306.3873,214439.2909
77,492308059,psme,97.4,54.248304,125360.4352,214438.3474
77,492308060,psme,97.4,57.143904,125419.5836,214439.806
77,492308069,psme,43.79789756,49.267872,125335.8082,214438.8262
77,492308070,psme,97.4,53.909976,125347.7553,214437.9733
77,492308078,psme,97.4,53.763672,125377.9601,214434.9437
77,492308112,psme,44.22802591,49.36236,125312.2938,214434.5714
77,492308113,psme,97.4,52.513992,125426.556,214435.9353
77,492308122,psme,97.4,52.605432,125278.9829,214433.5241
77,492308123,psme,54.63113606,50.968656,125303.6979,214434.1724
77,492308124,psme,115.5535268,52.459128,125433.9369,214434.9516
77,492308151,psme,97.4,54.888384,125330.3646,214431.1893
77,492308165,psme,45.20358271,49.566576,125298.108,214431.0125
77,492308166,psme,97.4,60.926472,125408.3971,214432.8285
77,492308167,psme,3.249477925,7.232904,125420.4827,214432.0103
77,492308184,psme,97.4,56.40324,125320.935,214431.7276
77,492308185,psme,52.737087,50.755296,125357.2,214430.7922
77,492308195,psme,58.37502528,51.316128,125340.9153,214430.3141
77,492308196,psme,97.4,54.995064,125387.8927,214430.4489
77,492308209,psme,97.4,56.644032,125288.4694,214429.4118
77,492308210,psme,97.4,61.627512,125398.7105,214429.3392
77,492308223,psme,79.05986958,52.206144,125314.0425,214428.1926
77,492308235,psme,48.54210529,50.17008,125364.7666,214427.2383
77,492308236,psme,92.55839655,52.373784,125427.2238,214427.7462
77,492308244,psme,97.4,60.953904,125306.0033,214426.5642
77,492308255,psme,97.4,55.296816,125352.1791,214425.6472
77,492308256,psme,35.68084487,46.84776,125438.6954,214426.807
77,492308283,psme,58.75512486,51.346608,125372.3121,214424.4438
77,492308284,psme,97.4,60.09132,125416.3412,214425.2566
77,492308307,psme,41.21173529,48.636936,125383.4427,214424.6108
77,492308316,psme,97.4,56.826912,125345.4917,214422.1782
77,492308317,psme,48.5800813,50.176176,125377.5836,214422.4989
77,492308326,psme,97.4,62.090808,125325.2384,214423.3964
77,492308369,psme,37.71541537,47.585376,125432.962,214419.9827
77,492308377,psme,97.4,61.801248,125293.3335,214419.3889
77,492308402,psme,97.4,62.97168,125312.7522,214418.6888
77,492308414,psme,97.4,60.295536,125405.6221,214418.981
77,492308427,psme,97.4,57.890664,125274.8698,214420.9069
77,492308459,psme,97.4,64.86144,125281.1631,214417.2663
77,492308460,psme,97.4,63.797688,125327.1009,214416.2703
77,492308461,psme,44.58442161,49.43856,125384.6932,214416.6902
77,492308462,psme,56.15484598,51.121056,125423.25,214416.2993
77,492308473,psme,97.4,66.159888,125303.4046,214414.5779
77,492308482,psme,97.4,60.5028,125336.7951,214416.2329
77,492308483,psme,97.4,55.296816,125360.1856,214416.3583
77,492308495,psme,97.4,55.680864,125393.2175,214415.6007
77,492308530,psme,49.10276293,50.258472,125380.4876,214410.1892
77,492308531,psme,68.75557804,51.916584,125412.4702,214409.5205
77,492308539,psme,97.4,57.88152,125275.2702,214409.5324
77,492308549,psme,97.4,59.911488,125285.3554,214408.8846
77,492308550,psme,97.4,59.2074,125349.4038,214408.611
77,492308557,psme,97.4,57.86628,125366.2395,214409.9111
77,492308558,psme,39.17406166,48.054768,125399.5396,214408.1863
77,492308568,psme,97.4,63.620904,125340.7011,214407.8561
77,492308569,psme,23.10114927,39.200328,125431.7736,214408.5862
77,492308577,psme,97.4,65.062608,125312.2272,214409.2281
77,492308578,psme,97.4,68.369688,125322.2112,214408.7518
77,492308585,psme,97.4,55.007256,125373.2883,214409.2762
77,492308593,psme,2.81093584,6.281928,125404.977,214406.2578
77,492308599,psme,97.4,65.428368,125330.8662,214406.1265
77,492308605,psme,31.2711266,44.854368,125390.8409,214404.1072
77,492308613,psme,97.4,59.34456,125358.1695,214404.1062
77,492308627,psme,26.95699313,42.24528,125427.349,214404.2256
77,492308632,psme,97.4,65.66916,125310.2255,214401.6559
77,492308639,psme,14.97140144,29.782008,125291.6151,214401.0898
77,492308640,psme,97.4,56.945784,125369.2825,214401.2344
77,492308651,psme,97.4,60.383928,125276.1687,214402.6353
77,492308652,psme,97.4,54.626256,125378.8604,214401.4242
77,492308662,psme,97.4,64.75476,125318.0366,214400.4328
77,492308668,psme,97.4,64.940688,125337.0916,214399.943
77,492308680,psme,97.4,67.23888,125299.2001,214398.5807
77,492308681,psme,31.02799699,44.726352,125406.0602,214399.9868
77,492308688,psme,31.54202344,44.994576,125416.494,214398.9324
77,492308729,psme,31.95780235,45.204888,125423.7003,214396.5573
77,492308734,psme,97.4,60.490608,125325.3292,214395.7823
77,492308746,psme,97.4,66.15684,125277.1834,214395.0034
77,492308756,psme,97.4,57.156096,125376.2901,214393.9098
77,492308757,psme,29.82571389,44.061888,125399.9396,214394.8121
77,492308762,psme,97.4,66.699384,125358.4801,214394.355
77,492308763,psme,35.22464821,46.667928,125391.6697,214395.1683
77,492308771,psme,1.789576362,4.157472,125312.4709,214393.055
77,492308782,psme,97.4,62.139576,125286.0658,214393.7718
77,492308812,psme,26.02538778,41.577768,125406.2696,214389.5472
77,492308828,psme,97.4,63.419736,125346.7629,214393.0325
77,492308829,psme,23.02613479,39.133272,125413.1402,214390.4921
77,492308838,psme,97.4,60.173616,125336.1312,214390.0189
77,492308839,psme,97.4,63.511176,125365.7643,214388.5409
77,492308857,psme,34.35960753,46.311312,125424.1438,214388.4468
77,492308868,psme,2.212592616,5.017008,125382.0731,214387.6007
77,492308869,psme,41.20029172,48.633888,125388.2963,214387.5726
77,492308870,psme,37.03705748,47.35068,125398.065,214386.823
77,492308882,psme,97.4,63.980568,125289.6672,214384.5281
77,492308883,psme,97.4,65.781936,125325.1996,214386.8344
77,492308891,psme,2.526748774,5.675376,125382.9371,214385.2059
77,492308896,psme,97.4,63.26124,125344.9023,214383.3372
77,492308913,psme,97.4,69.640704,125308.9592,214384.7648
77,492308914,psme,97.4,64.507872,125353.9855,214383.5273
77,492308915,psme,97.4,61.944504,125374.1392,214384.1196
77,492308921,psme,97.4,52.803552,125276.6774,214382.1883
77,492308927,psme,2.742767981,6.135624,125384.2877,214383.0306
77,492308949,psme,27.45179265,42.583608,125420.6548,214380.7446
77,492308966,psme,97.4,61.572648,125331.1622,214378.5746
77,492308967,psme,97.4,62.724792,125337.728,214380.39
77,492308968,psme,97.4,52.590192,125390.6511,214377.7449
77,492308978,psme,97.4,61.962792,125323.4021,214378.0802
77,492308979,psme,26.93507822,42.23004,125408.3709,214379.6827
77,492308996,psme,35.27040289,46.686216,125399.5,214376.4907
77,492309006,psme,97.4,54.964584,125381.3859,214376.448
77,492309007,psme,28.88072585,43.501056,125415.684,214376.3239
77,492309032,psme,97.4,65.175384,125356.0738,214375.3527
77,492309033,psme,97.4,57.802272,125370.8637,214375.5845
77,492309047,psme,97.4,62.554104,125338.8784,214374.2952
77,492309069,psme,97.4,67.952112,125302.7341,214375.6462
77,492309127,psme,97.4,68.360544,125320.7185,214370.8289
77,492309128,psme,29.80452796,44.049696,125408.5882,214370.7151
77,492309131,psme,97.4,60.09132,125278.6095,214370.4528
77,492309132,psme,97.4,60.450984,125288.0342,214371.4673
77,492309140,psme,97.4,66.199512,125310.5657,214368.514
77,492309148,psme,97.4,63.745872,125341.377,214366.9
77,492309149,psme,97.4,56.881776,125372.4252,214367.287
77,492309166,psme,97.4,57.159144,125379.4956,214366.596
77,492309175,psme,97.4,68.619624,125327.9527,214366.2767
77,492309176,psme,29.8522383,44.077128,125409.1532,214365.4517
77,492309184,psme,97.4,59.658504,125296.9195,214364.7466
77,492309185,psme,97.4,63.745872,125363.6997,214365.2394
77,492309186,psme,45.52335553,49.630584,125397.4276,214366.2466
77,492309193,psme,97.4,66.836544,125353.9586,214364.9127
77,492309212,psme,97.4,58.259472,125282.6395,214361.4554
77,492309213,psme,97.4,62.380368,125305.5531,214362.3801
77,492309214,psme,97.4,54.732936,125387.8083,214364.0138
77,492309224,psme,97.4,68.683632,125319.2476,214361.692
77,492309225,psme,97.4,67.016376,125335.0906,214360.5339
77,492309255,psme,30.58667796,44.488608,125405.1207,214360.269
77,492309279,psme,97.4,61.795152,125371.9045,214357.9558
77,492309302,psme,97.4,65.748408,125351.0661,214355.4579
77,492309311,psme,42.31725463,48.9204,125392.2877,214355.8002
77,492309319,psme,97.4,64.001904,125314.5037,214354.802
77,492309320,psme,97.4,56.833008,125380.7223,214356.0901
77,492309343,psme,97.4,61.53912,125305.2614,214352.8985
77,492309344,psme,27.59289978,42.678096,125407.6793,214353.0243
77,492309349,psme,34.11035853,46.204632,125398.9721,214353.6012
77,492309364,psme,97.4,54.20868,125278.5722,214351.3591
77,492309365,psme,97.4,55.446168,125382.02,214350.3812
77,492309374,psme,97.4,56.135016,125296.2905,214351.5511
77,492309387,psme,97.4,62.935104,125342.1551,214351.0471
77,492309397,psme,97.4,59.097672,125288.6905,214349.3251
77,492309398,psme,97.4,67.699128,125327.804,214349.7176
77,492309406,psme,97.4,61.67628,125363.4129,214350.6738
77,492309444,psme,24.63712642,40.504872,125403.7918,214345.5634
77,492309460,psme,26.60149889,41.995344,125395.5551,214345.2632
77,492309489,psme,97.4,61.9506,125302.5988,214343.9511
77,492309490,psme,31.44133694,44.94276,125384.6838,214344.5808
77,492309501,psme,97.4,63.26124,125312.3793,214344.3581
77,492309524,psme,97.4,59.478672,125347.1692,214343.3507
77,492309525,psme,97.4,60.56376,125355.6158,214343.9465
77,492309538,psme,97.4,57.750456,125364.8107,214341.7844
77,492309549,psme,97.4,54.775608,125372.5671,214342.2839
77,492309564,psme,97.4,60.292488,125336.7479,214340.527
77,492309565,psme,37.25389137,47.42688,125390.5398,214340.0119
77,492309592,psme,28.82110341,43.46448,125410.1272,214338.3795
77,492309597,psme,61.88419359,51.569112,125378.124,214336.6858
77,492309606,psme,97.4,53.443632,125276.1467,214338.2412
77,492309607,psme,97.4,63.67272,125323.186,214337.9991
77,492309614,psme,97.4,60.496704,125294.7558,214336.8239
77,492309615,psme,97.4,62.581536,125314.2584,214335.8294
77,492309616,psme,97.4,58.634376,125346.6226,214336.0442
77,492309634,psme,97.4,54.364128,125355.3759,214334.6977
77,492309642,psme,97.4,59.874912,125305.0834,214333.9295
77,492309643,psme,97.4,56.537352,125366.2272,214333.6921
77,492309644,psme,29.62564108,43.946064,125390.4321,214334.2355
77,492309650,psme,22.90415191,39.023544,125400.9489,214334.2373
77,492309666,psme,57.22213541,51.218592,125284.8191,214335.2844
77,492309701,psme,97.4,59.350656,125336.4069,214330.9855
77,492309702,psme,97.4,57.814464,125348.3774,214328.7881
77,492309717,psme,73.05209773,52.062888,125277.816,214327.987
77,492309718,psme,27.04938083,42.309288,125389.6761,214327.749
77,492309724,psme,97.4,61.609224,125323.6501,214328.872
77,492309735,psme,97.4,54.519576,125359.8963,214324.9805
77,492309736,psme,28.04308228,42.973752,125412.7042,214328.0985
77,492309740,psme,97.4,55.528464,125312.4361,214327.0045
77,492309750,psme,59.1060275,51.37404,125287.5458,214326.695
77,492309751,psme,30.84536867,44.628816,125380.8886,214327.6799
77,492309759,psme,97.4,59.37504,125329.9321,214325.1325
77,492309766,psme,97.4,56.427624,125298.4188,214324.89
77,492309767,psme,17.26334677,32.9184,125400.0596,214325.1709
77,492309768,psme,21.4047957,37.603176,125407.4306,214324.2305
77,492309780,psme,50.72845404,50.496216,125372.4721,214324.5138
77,492309802,psme,97.4,58.228992,125337.3775,214321.3642
77,492309803,psme,97.4,56.598312,125347.5144,214322.0249
77,492309810,psme,97.4,53.900832,125285.1153,214320.4287
77,492309822,psme,3.837114717,8.525256,125423.4233,214320.2382
77,492309828,psme,97.4,55.891176,125307.6651,214320.0154
77,492309829,psme,97.4,63.0936,125320.3028,214320.4075
77,492309830,psme,3.369265452,7.495032,125352.7881,214319.9793
77,492309846,psme,31.07976489,44.753784,125382.624,214319.4028
77,492309847,psme,20.53837976,36.719256,125417.2079,214320.3783
77,492309851,psme,97.4,56.168544,125275.0769,214317.1476
77,492309857,psme,15.10547687,29.97708,125402.1405,214317.6163
77,492309862,psme,97.4,57.01284,125344.0563,214316.2411
77,492309872,psme,26.05017082,41.596056,125390.5174,214317.4574
77,492309877,psme,36.97691231,47.329344,125372.3119,214316.639
77,492309885,psme,33.9767867,46.14672,125378.6214,214314.7187
77,492309886,psme,16.88626635,32.43072,125409.5843,214314.5642
77,492309902,psme,17.12095536,32.73552,125414.8466,214313.0992
77,492309908,psme,97.4,56.903112,125303.8646,214314.4608
77,492309909,psme,97.4,55.632096,125332.8986,214314.5877
77,492309910,psme,23.44322995,39.50208,125423.7114,214314.5542
77,492309917,psme,97.4,59.19216,125282.5245,214311.3019
77,492309918,psme,97.4,62.72784,125314.9069,214313.3136
77,492309919,psme,97.4,62.197488,125323.7587,214312.8061
77,492309934,psme,38.27597194,47.771304,125367.7418,214313.0005
77,492309947,psme,97.4,55.171848,125294.1641,214311.9301
77,492309948,psme,43.71609683,49.249584,125360.1785,214311.9645
77,492309956,psme,97.4,61.139832,125343.367,214309.6766
